;ID;RegioS;Perioden;TotaleOppervlakte_1;TotaalVerkeersterrein_2;Spoorterrein_3;Wegverkeersterrein_4;Vliegveld_5;TotaalBebouwdTerrein_6;Woonterrein_7;TerreinVoorDetailhandelEnHoreca_8;TerreinVoorOpenbareVoorzieningen_9;TerreinVoorSociaalCultureleVoorz_10;Bedrijventerrein_11;TotaalSemiBebouwdTerrein_12;Stortplaats_13;Wrakkenopslagplaats_14;Begraafplaats_15;Delfstofwinplaats_16;Bouwterrein_17;SemiVerhardOverigTerrein_18;TotaalRecreatieterrein_19;ParkEnPlantsoen_20;Sportterrein_21;Volkstuin_22;DagrecreatiefTerrein_23;VerblijfsrecreatiefTerrein_24;TotaalAgrarischTerrein_25;TerreinVoorGlastuinbouw_26;OverigAgrarischTerrein_27;TotaalBosEnOpenNatuurlijkTerrein_28;Bos_29;OpenDroogNatuurlijkTerrein_30;OpenNatNatuurlijkTerrein_31;TotaalBinnenwater_32;IJsselmeerMarkermeer_33;AfgeslotenZeearm_34;RijnEnMaas_35;Randmeer_36;Spaarbekken_37;RecreatiefBinnenwater_38;BinnenwaterVoorDelfstofwinning_39;VloeiEnOfSlibveld_40;OverigBinnenwater_41;TotaalBuitenwater_42;WaddenzeeEemsDollard_43;Oosterschelde_44;Westerschelde_45;Noordzee_46
3394;3394;Leeuwarden;2003;8410.0;458.0;69.0;302.0;87.0;1812.0;1084.0;47.0;82.0;158.0;440.0;248.0;19.0;1.0;29.0;0.0;199.0;0.0;539.0;105.0;226.0;10.0;180.0;19.0;4578.0;5.0;4574.0;281.0;196.0;0.0;85.0;495.0;;;;;0.0;124.0;0.0;0.0;371.0;;;;;
3395;3395;Leeuwarden;2006;8410.0;460.0;58.0;314.0;89.0;1891.0;1137.0;66.0;81.0;176.0;430.0;312.0;19.0;1.0;29.0;0.0;263.0;0.0;543.0;104.0;238.0;10.0;172.0;19.0;4416.0;3.0;4413.0;286.0;205.0;0.0;81.0;501.0;;;;;0.0;119.0;0.0;0.0;381.0;;;;;
3396;3396;Leeuwarden;2008;8410.0;466.0;58.0;318.0;90.0;1910.0;1148.0;73.0;92.0;145.0;451.0;320.0;19.0;1.0;29.0;0.0;270.0;0.0;535.0;100.0;241.0;10.0;165.0;19.0;4384.0;4.0;4380.0;291.0;200.0;0.0;91.0;505.0;;;;;0.0;120.0;0.0;0.0;386.0;;;;;
3397;3397;Leeuwarden;2010;8410.0;490.0;60.0;328.0;103.0;1945.0;1170.0;75.0;94.0;134.0;472.0;254.0;19.0;1.0;28.0;0.0;205.0;0.0;532.0;103.0;241.0;10.0;158.0;20.0;4346.0;5.0;4341.0;319.0;200.0;0.0;119.0;524.0;;;;;0.0;118.0;0.0;0.0;406.0;;;;;
3398;3398;Leeuwarden;2012;8395.0;483.0;60.0;318.0;105.0;1967.0;1187.0;75.0;95.0;133.0;477.0;291.0;19.0;1.0;29.0;0.0;242.0;0.0;541.0;133.0;219.0;8.0;161.0;20.0;4230.0;5.0;4226.0;359.0;215.0;0.0;144.0;524.0;;;;;0.0;119.0;0.0;0.0;404.0;;;;;
3399;3399;Leeuwarden;2015;17023.0;725.0;70.0;546.0;109.0;2324.0;1414.0;79.0;104.0;132.0;596.0;371.0;28.0;1.0;33.0;6.0;302.0;0.0;631.0;147.0;253.0;10.0;169.0;53.0;10324.0;2.0;10321.0;1056.0;365.0;1.0;689.0;1593.0;;;;;0.0;146.0;0.0;0.0;1447.0;;;;;
3400;3400;Leeuwarderadeel;1996;4138.0;124.0;6.0;118.0;0.0;212.0;193.0;0.0;0.0;0.0;20.0;35.0;0.0;1.0;2.0;0.0;30.0;1.0;44.0;22.0;17.0;2.0;0.0;4.0;3637.0;0.0;3637.0;27.0;26.0;0.0;1.0;58.0;;;;;0.0;1.0;0.0;0.0;58.0;;;;;
3401;3401;Leeuwarderadeel;2000;4138.0;128.0;6.0;122.0;0.0;235.0;209.0;0.0;0.0;0.0;26.0;22.0;0.0;1.0;2.0;0.0;17.0;1.0;46.0;22.0;17.0;3.0;0.0;3.0;3621.0;0.0;3620.0;29.0;28.0;0.0;1.0;58.0;;;;;0.0;1.0;0.0;0.0;58.0;;;;;
3402;3402;Leeuwarderadeel;2003;4138.0;129.0;6.0;123.0;0.0;235.0;193.0;1.0;0.0;8.0;33.0;19.0;0.0;1.0;1.0;0.0;17.0;0.0;45.0;19.0;20.0;3.0;0.0;3.0;3611.0;0.0;3610.0;42.0;41.0;0.0;1.0;58.0;;;;;0.0;0.0;0.0;0.0;58.0;;;;;
3403;3403;Leeuwarderadeel;2006;4138.0;123.0;0.0;123.0;0.0;244.0;195.0;1.0;1.0;9.0;38.0;30.0;0.0;1.0;2.0;0.0;27.0;0.0;44.0;17.0;21.0;3.0;0.0;3.0;3596.0;0.0;3596.0;41.0;40.0;0.0;1.0;59.0;;;;;0.0;0.0;0.0;0.0;59.0;;;;;
3404;3404;Leeuwarderadeel;2008;4138.0;122.0;0.0;122.0;0.0;247.0;204.0;3.0;0.0;9.0;31.0;27.0;0.0;1.0;2.0;0.0;24.0;0.0;41.0;17.0;17.0;3.0;0.0;3.0;3601.0;0.0;3601.0;41.0;40.0;0.0;1.0;59.0;;;;;0.0;0.0;0.0;0.0;59.0;;;;;
3405;3405;Leeuwarderadeel;2010;4138.0;128.0;2.0;126.0;0.0;248.0;204.0;4.0;0.0;9.0;31.0;13.0;0.0;1.0;2.0;0.0;10.0;0.0;44.0;21.0;17.0;3.0;0.0;3.0;3601.0;0.0;3601.0;44.0;42.0;0.0;1.0;60.0;;;;;0.0;0.0;0.0;0.0;60.0;;;;;
3406;3406;Leeuwarderadeel;2012;4146.0;120.0;1.0;119.0;0.0;253.0;202.0;4.0;0.0;9.0;38.0;12.0;0.0;1.0;2.0;0.0;9.0;0.0;48.0;19.0;18.0;3.0;5.0;3.0;3613.0;0.0;3613.0;44.0;42.0;0.0;1.0;57.0;;;;;0.0;0.0;0.0;0.0;57.0;;;;;
3407;3407;Leeuwarderadeel;2015;4146.0;117.0;0.0;117.0;0.0;266.0;208.0;6.0;0.0;8.0;45.0;5.0;0.0;1.0;2.0;0.0;2.0;0.0;50.0;18.0;21.0;3.0;5.0;3.0;3597.0;0.0;3597.0;50.0;42.0;0.0;8.0;60.0;;;;;0.0;0.0;0.0;0.0;60.0;;;;;
3408;3408;Leiden;1996;2316.0;189.0;38.0;151.0;0.0;1310.0;962.0;54.0;32.0;124.0;137.0;34.0;0.0;0.0;9.0;1.0;24.0;0.0;318.0;155.0;98.0;58.0;6.0;2.0;323.0;7.0;317.0;23.0;23.0;0.0;0.0;118.0;;;;;0.0;0.0;0.0;0.0;118.0;;;;;
3409;3409;Leiden;2000;2316.0;195.0;39.0;156.0;0.0;1316.0;967.0;52.0;32.0;124.0;141.0;28.0;0.0;1.0;11.0;1.0;16.0;0.0;322.0;155.0;101.0;59.0;6.0;2.0;316.0;7.0;310.0;21.0;21.0;0.0;0.0;116.0;;;;;0.0;0.0;0.0;0.0;116.0;;;;;
3410;3410;Leiden;2003;2316.0;191.0;40.0;151.0;0.0;1327.0;954.0;58.0;34.0;130.0;152.0;31.0;0.0;1.0;11.0;1.0;19.0;0.0;331.0;152.0;112.0;61.0;5.0;2.0;292.0;4.0;288.0;23.0;23.0;0.0;0.0;120.0;;;;;0.0;1.0;0.0;0.0;120.0;;;;;
3411;3411;Leiden;2006;2316.0;199.0;43.0;157.0;0.0;1315.0;915.0;67.0;27.0;144.0;163.0;41.0;0.0;1.0;10.0;1.0;30.0;0.0;336.0;127.0;112.0;63.0;33.0;1.0;275.0;2.0;273.0;20.0;20.0;0.0;0.0;130.0;;;;;0.0;2.0;0.0;0.0;128.0;;;;;
3412;3412;Leiden;2008;2316.0;203.0;43.0;161.0;0.0;1319.0;937.0;53.0;27.0;141.0;162.0;39.0;0.0;1.0;10.0;1.0;28.0;0.0;339.0;130.0;113.0;63.0;33.0;1.0;263.0;2.0;261.0;20.0;20.0;0.0;0.0;131.0;;;;;0.0;3.0;0.0;0.0;128.0;;;;;
3413;3413;Leiden;2010;2316.0;193.0;43.0;150.0;0.0;1319.0;926.0;52.0;21.0;129.0;192.0;75.0;0.0;1.0;13.0;1.0;61.0;0.0;324.0;130.0;106.0;59.0;28.0;2.0;253.0;2.0;251.0;19.0;19.0;0.0;0.0;133.0;;;;;0.0;3.0;0.0;0.0;130.0;;;;;
3414;3414;Leiden;2012;2327.0;189.0;42.0;148.0;0.0;1344.0;934.0;59.0;22.0;168.0;161.0;67.0;0.0;1.0;13.0;1.0;53.0;0.0;328.0;132.0;108.0;58.0;28.0;2.0;252.0;0.0;252.0;16.0;16.0;0.0;0.0;130.0;;;;;0.0;4.0;0.0;0.0;126.0;;;;;
3415;3415;Leiden;2015;2327.0;200.0;39.0;161.0;0.0;1337.0;933.0;60.0;22.0;163.0;160.0;69.0;0.0;1.0;13.0;1.0;55.0;0.0;329.0;142.0;94.0;61.0;31.0;2.0;239.0;0.0;239.0;16.0;16.0;0.0;0.0;136.0;;;;;0.0;4.0;0.0;0.0;132.0;;;;;
3416;3416;Leiderdorp;1996;1216.0;58.0;0.0;58.0;0.0;347.0;270.0;14.0;4.0;18.0;41.0;38.0;5.0;0.0;2.0;0.0;31.0;0.0;88.0;28.0;38.0;10.0;12.0;0.0;611.0;1.0;610.0;17.0;17.0;0.0;0.0;57.0;;;;;0.0;11.0;0.0;0.0;46.0;;;;;
3417;3417;Leiderdorp;2000;1216.0;57.0;0.0;57.0;0.0;376.0;300.0;15.0;4.0;17.0;41.0;13.0;5.0;0.0;2.0;0.0;6.0;0.0;98.0;38.0;38.0;9.0;12.0;0.0;599.0;1.0;597.0;16.0;16.0;0.0;0.0;56.0;;;;;0.0;11.0;0.0;0.0;45.0;;;;;
3418;3418;Leiderdorp;2003;1216.0;52.0;0.0;52.0;0.0;380.0;300.0;14.0;4.0;20.0;41.0;59.0;2.0;0.0;2.0;0.0;54.0;0.0;97.0;35.0;38.0;10.0;13.0;0.0;554.0;0.0;554.0;17.0;17.0;0.0;0.0;58.0;;;;;0.0;17.0;0.0;0.0;41.0;;;;;
3419;3419;Leiderdorp;2006;1229.0;63.0;1.0;62.0;0.0;370.0;285.0;16.0;4.0;22.0;44.0;92.0;0.0;0.0;3.0;0.0;90.0;0.0;98.0;42.0;35.0;7.0;13.0;0.0;530.0;0.0;530.0;14.0;14.0;0.0;0.0;62.0;;;;;0.0;18.0;0.0;0.0;44.0;;;;;
3420;3420;Leiderdorp;2008;1229.0;73.0;1.0;72.0;0.0;385.0;298.0;17.0;5.0;22.0;43.0;49.0;0.0;0.0;3.0;0.0;46.0;0.0;101.0;47.0;34.0;6.0;13.0;0.0;537.0;0.0;537.0;12.0;12.0;0.0;0.0;73.0;;;;;0.0;16.0;0.0;0.0;57.0;;;;;
3421;3421;Leiderdorp;2010;1229.0;73.0;1.0;72.0;0.0;389.0;297.0;21.0;3.0;23.0;45.0;61.0;0.0;0.0;4.0;0.0;57.0;0.0;91.0;37.0;35.0;6.0;13.0;0.0;537.0;0.0;537.0;6.0;6.0;0.0;0.0;72.0;;;;;0.0;15.0;0.0;0.0;57.0;;;;;
3422;3422;Leiderdorp;2012;1228.0;69.0;1.0;68.0;0.0;391.0;295.0;22.0;2.0;24.0;48.0;68.0;0.0;0.0;4.0;0.0;64.0;0.0;93.0;38.0;35.0;6.0;14.0;0.0;534.0;0.0;534.0;0.0;0.0;0.0;0.0;72.0;;;;;0.0;17.0;0.0;0.0;56.0;;;;;
3423;3423;Leiderdorp;2015;1228.0;80.0;1.0;79.0;0.0;390.0;295.0;23.0;2.0;24.0;47.0;55.0;0.0;0.0;4.0;0.0;51.0;0.0;99.0;47.0;33.0;6.0;14.0;0.0;524.0;0.0;524.0;9.0;0.0;0.0;9.0;70.0;;;;;0.0;17.0;0.0;0.0;53.0;;;;;
3424;3424;Leidschendam;1996;3786.0;258.0;41.0;217.0;0.0;540.0;349.0;20.0;21.0;51.0;99.0;49.0;0.0;5.0;3.0;2.0;39.0;0.0;271.0;44.0;116.0;28.0;78.0;5.0;2249.0;69.0;2179.0;160.0;123.0;0.0;37.0;260.0;;;;;0.0;97.0;61.0;0.0;101.0;;;;;
3425;3425;Leidschendam;2000;3786.0;263.0;40.0;223.0;0.0;585.0;378.0;23.0;19.0;50.0;114.0;289.0;0.0;0.0;4.0;1.0;284.0;0.0;255.0;46.0;99.0;26.0;79.0;5.0;1941.0;63.0;1878.0;153.0;122.0;0.0;31.0;301.0;;;;;0.0;97.0;61.0;0.0;142.0;;;;;
3426;3426;Leidschendam;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3427;3427;Leidschendam;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3428;3428;Leidschendam;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3429;3429;Leidschendam;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3430;3430;Leidschendam;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3431;3431;Leidschendam;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3432;3432;Leidschendam-Voorburg;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3433;3433;Leidschendam-Voorburg;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3434;3434;Leidschendam-Voorburg;2003;3566.0;151.0;21.0;130.0;0.0;952.0;790.0;39.0;16.0;68.0;40.0;35.0;0.0;0.0;11.0;1.0;23.0;0.0;248.0;95.0;56.0;17.0;77.0;4.0;1746.0;63.0;1684.0;144.0;119.0;0.0;25.0;288.0;;;;;0.0;97.0;61.0;0.0;130.0;;;;;
3435;3435;Leidschendam-Voorburg;2006;3568.0;150.0;13.0;136.0;0.0;958.0;793.0;38.0;12.0;66.0;49.0;27.0;0.0;0.0;11.0;1.0;15.0;0.0;256.0;109.0;48.0;18.0;77.0;4.0;1738.0;67.0;1670.0;147.0;121.0;0.0;26.0;292.0;;;;;0.0;97.0;62.0;0.0;133.0;;;;;
3436;3436;Leidschendam-Voorburg;2008;3568.0;155.0;16.0;139.0;0.0;957.0;793.0;38.0;9.0;66.0;51.0;28.0;0.0;0.0;14.0;1.0;13.0;0.0;253.0;107.0;47.0;19.0;77.0;4.0;1738.0;68.0;1670.0;145.0;120.0;0.0;26.0;292.0;;;;;0.0;158.0;0.0;0.0;134.0;;;;;
3437;3437;Leidschendam-Voorburg;2010;3568.0;150.0;13.0;137.0;0.0;962.0;774.0;46.0;3.0;83.0;55.0;14.0;0.0;0.0;14.0;1.0;0.0;0.0;262.0;117.0;45.0;19.0;77.0;4.0;1740.0;67.0;1673.0;145.0;120.0;0.0;25.0;294.0;;;;;0.0;161.0;0.0;0.0;134.0;;;;;
3438;3438;Leidschendam-Voorburg;2012;3562.0;151.0;14.0;136.0;0.0;964.0;770.0;51.0;4.0;83.0;56.0;14.0;0.0;0.0;14.0;1.0;0.0;0.0;272.0;114.0;59.0;18.0;77.0;4.0;1717.0;61.0;1657.0;145.0;120.0;0.0;25.0;299.0;;;;;0.0;162.0;0.0;0.0;137.0;;;;;
3439;3439;Leidschendam-Voorburg;2015;3562.0;146.0;14.0;132.0;0.0;973.0;773.0;50.0;4.0;83.0;63.0;14.0;0.0;0.0;14.0;1.0;0.0;0.0;274.0;114.0;60.0;19.0;77.0;4.0;1703.0;34.0;1669.0;145.0;120.0;0.0;25.0;306.0;;;;;0.0;164.0;0.0;0.0;143.0;;;;;
3440;3440;Lelystad;1996;76539.0;808.0;70.0;711.0;28.0;1482.0;968.0;38.0;82.0;114.0;280.0;438.0;58.0;2.0;9.0;0.0;211.0;158.0;773.0;174.0;261.0;39.0;264.0;34.0;12747.0;0.0;12747.0;7230.0;3677.0;295.0;3258.0;53061.0;51031.0;;;;0.0;110.0;0.0;0.0;1920.0;;;;;
3441;3441;Lelystad;2000;76539.0;773.0;65.0;680.0;28.0;1670.0;1068.0;36.0;82.0;113.0;370.0;730.0;58.0;2.0;9.0;0.0;503.0;157.0;750.0;175.0;240.0;40.0;258.0;39.0;12268.0;0.0;12268.0;7223.0;3730.0;293.0;3200.0;53126.0;50939.0;;;;0.0;118.0;0.0;0.0;2068.0;;;;;
3442;3442;Lelystad;2003;76539.0;806.0;65.0;687.0;54.0;1781.0;1123.0;48.0;131.0;102.0;377.0;850.0;53.0;2.0;9.0;0.0;588.0;198.0;787.0;226.0;198.0;38.0;280.0;45.0;11651.0;0.0;11651.0;7399.0;3724.0;307.0;3368.0;53265.0;50967.0;;;;0.0;246.0;0.0;0.0;2052.0;;;;;
3443;3443;Lelystad;2006;76539.0;849.0;60.0;748.0;40.0;1924.0;1207.0;57.0;114.0;145.0;401.0;718.0;56.0;2.0;7.0;0.0;492.0;160.0;817.0;271.0;192.0;37.0;272.0;45.0;11552.0;0.0;11552.0;7313.0;3724.0;571.0;3018.0;53367.0;50969.0;;;;0.0;254.0;0.0;0.0;2144.0;;;;;
3444;3444;Lelystad;2008;76539.0;827.0;61.0;732.0;34.0;1998.0;1267.0;62.0;150.0;143.0;376.0;825.0;57.0;2.0;7.0;0.0;599.0;160.0;832.0;289.0;190.0;37.0;272.0;45.0;11402.0;0.0;11402.0;7265.0;3665.0;571.0;3030.0;53390.0;50971.0;;;;0.0;254.0;0.0;0.0;2165.0;;;;;
3445;3445;Lelystad;2010;76539.0;825.0;62.0;729.0;35.0;2060.0;1232.0;70.0;197.0;133.0;429.0;659.0;57.0;2.0;7.0;0.0;439.0;155.0;899.0;328.0;212.0;37.0;277.0;45.0;10971.0;0.0;10971.0;7702.0;3637.0;1393.0;2672.0;53422.0;50968.0;;;;0.0;264.0;0.0;0.0;2190.0;;;;;
3446;3446;Lelystad;2012;76545.0;806.0;99.0;670.0;37.0;2116.0;1252.0;72.0;201.0;137.0;455.0;590.0;57.0;2.0;7.0;0.0;336.0;188.0;860.0;334.0;203.0;37.0;240.0;45.0;10937.0;0.0;10937.0;7746.0;3657.0;1462.0;2628.0;53490.0;50966.0;;;;0.0;265.0;0.0;0.0;2258.0;;;;;
3447;3447;Lelystad;2015;76545.0;803.0;99.0;664.0;39.0;2131.0;1266.0;72.0;198.0;138.0;458.0;536.0;57.0;2.0;7.0;0.0;282.0;188.0;901.0;345.0;219.0;37.0;255.0;45.0;10951.0;0.0;10951.0;7710.0;3566.0;1540.0;2604.0;53513.0;50966.0;;;;0.0;265.0;0.0;0.0;2282.0;;;;;
3448;3448;Lemsterland;1996;12437.0;218.0;0.0;218.0;0.0;267.0;201.0;0.0;5.0;3.0;58.0;45.0;0.0;0.0;7.0;0.0;25.0;14.0;121.0;12.0;26.0;1.0;17.0;64.0;6714.0;0.0;6714.0;259.0;32.0;4.0;223.0;4813.0;2987.0;;;;0.0;32.0;0.0;0.0;1793.0;;;;;
3449;3449;Lemsterland;2000;12437.0;217.0;0.0;217.0;0.0;294.0;217.0;0.0;5.0;3.0;69.0;45.0;0.0;0.0;6.0;0.0;26.0;13.0;126.0;12.0;26.0;0.0;22.0;65.0;6687.0;0.0;6687.0;260.0;32.0;4.0;224.0;4810.0;2987.0;;;;0.0;33.0;0.0;0.0;1790.0;;;;;
3450;3450;Lemsterland;2003;12438.0;216.0;0.0;216.0;0.0;314.0;226.0;6.0;7.0;6.0;69.0;32.0;0.0;0.0;8.0;0.0;8.0;16.0;127.0;15.0;27.0;0.0;19.0;66.0;6696.0;0.0;6696.0;238.0;26.0;5.0;208.0;4814.0;2988.0;;;;0.0;33.0;0.0;0.0;1793.0;;;;;
3451;3451;Lemsterland;2006;12438.0;212.0;0.0;212.0;0.0;330.0;226.0;7.0;7.0;9.0;81.0;57.0;0.0;0.0;6.0;0.0;36.0;15.0;129.0;17.0;28.0;0.0;18.0;65.0;6658.0;0.0;6658.0;229.0;27.0;5.0;197.0;4823.0;2987.0;;;;0.0;33.0;0.0;0.0;1804.0;;;;;
3452;3452;Lemsterland;2008;12438.0;210.0;0.0;210.0;0.0;345.0;236.0;12.0;5.0;9.0;83.0;41.0;0.0;0.0;7.0;0.0;20.0;14.0;129.0;16.0;28.0;0.0;19.0;65.0;6637.0;0.0;6637.0;228.0;27.0;5.0;196.0;4846.0;2987.0;;;;0.0;33.0;0.0;0.0;1826.0;;;;;
3453;3453;Lemsterland;2010;12438.0;213.0;0.0;213.0;0.0;345.0;246.0;9.0;5.0;4.0;81.0;30.0;0.0;0.0;6.0;0.0;11.0;12.0;133.0;16.0;32.0;0.0;20.0;65.0;6600.0;0.0;6599.0;255.0;28.0;5.0;222.0;4862.0;2986.0;;;;0.0;33.0;0.0;0.0;1844.0;;;;;
3454;3454;Lemsterland;2012;12434.0;184.0;0.0;184.0;0.0;350.0;246.0;10.0;5.0;4.0;84.0;45.0;0.0;0.0;6.0;0.0;27.0;12.0;139.0;16.0;32.0;0.0;20.0;71.0;6638.0;0.0;6637.0;220.0;30.0;5.0;185.0;4858.0;2985.0;;;;0.0;33.0;0.0;0.0;1840.0;;;;;
3455;3455;Lemsterland;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3456;3456;Leudal;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3457;3457;Leudal;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3458;3458;Leudal;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3459;3459;Leudal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3460;3460;Leudal;2008;16486.0;520.0;26.0;494.0;0.0;1151.0;830.0;1.0;55.0;71.0;195.0;46.0;1.0;6.0;11.0;0.0;26.0;3.0;233.0;29.0;120.0;6.0;7.0;72.0;11569.0;42.0;11527.0;2759.0;2746.0;5.0;7.0;208.0;;;27.0;;0.0;3.0;0.0;7.0;170.0;;;;;
3461;3461;Leudal;2010;16486.0;528.0;25.0;503.0;0.0;1162.0;821.0;7.0;59.0;72.0;203.0;77.0;1.0;6.0;11.0;8.0;50.0;2.0;238.0;29.0;122.0;6.0;7.0;74.0;11486.0;42.0;11444.0;2787.0;2780.0;2.0;6.0;207.0;;;27.0;;0.0;3.0;13.0;3.0;161.0;;;;;
3462;3462;Leudal;2012;16491.0;520.0;25.0;495.0;0.0;1167.0;806.0;12.0;62.0;73.0;214.0;76.0;1.0;6.0;11.0;11.0;45.0;2.0;273.0;29.0;125.0;6.0;7.0;106.0;11424.0;44.0;11380.0;2818.0;2792.0;21.0;5.0;213.0;;;27.0;;0.0;3.0;16.0;3.0;164.0;;;;;
3463;3463;Leudal;2015;16491.0;515.0;25.0;490.0;0.0;1171.0;808.0;12.0;63.0;75.0;213.0;116.0;1.0;6.0;11.0;6.0;90.0;2.0;276.0;29.0;119.0;6.0;7.0;115.0;11333.0;41.0;11292.0;2862.0;2788.0;21.0;53.0;217.0;;;27.0;;0.0;3.0;20.0;3.0;164.0;;;;;
3464;3464;Leusden;1996;6199.0;135.0;8.0;127.0;0.0;554.0;399.0;22.0;37.0;31.0;65.0;48.0;0.0;0.0;26.0;0.0;20.0;3.0;122.0;13.0;85.0;4.0;11.0;8.0;3263.0;1.0;3262.0;2041.0;1395.0;646.0;0.0;36.0;;;;;0.0;1.0;0.0;0.0;35.0;;;;;
3465;3465;Leusden;2000;5894.0;128.0;8.0;121.0;0.0;594.0;424.0;22.0;37.0;30.0;82.0;35.0;0.0;0.0;28.0;0.0;5.0;2.0;123.0;16.0;84.0;4.0;11.0;8.0;2967.0;1.0;2966.0;2021.0;1395.0;626.0;0.0;26.0;;;;;0.0;1.0;0.0;0.0;25.0;;;;;
3466;3466;Leusden;2003;5894.0;127.0;6.0;121.0;0.0;595.0;424.0;22.0;37.0;25.0;86.0;38.0;0.0;0.0;28.0;0.0;10.0;0.0;126.0;31.0;83.0;4.0;0.0;8.0;2966.0;1.0;2964.0;2018.0;1373.0;645.0;0.0;26.0;;;;;0.0;1.0;0.0;0.0;25.0;;;;;
3467;3467;Leusden;2006;5894.0;139.0;6.0;132.0;0.0;610.0;425.0;22.0;37.0;26.0;101.0;45.0;0.0;0.0;28.0;0.0;16.0;0.0;131.0;28.0;91.0;4.0;0.0;8.0;2934.0;1.0;2933.0;2009.0;1338.0;671.0;0.0;27.0;;;;;0.0;1.0;0.0;0.0;26.0;;;;;
3468;3468;Leusden;2008;5894.0;137.0;6.0;131.0;0.0;611.0;423.0;25.0;37.0;26.0;102.0;71.0;0.0;0.0;27.0;0.0;45.0;0.0;127.0;27.0;91.0;4.0;0.0;4.0;2915.0;1.0;2914.0;2005.0;1294.0;709.0;2.0;27.0;;;;;0.0;1.0;0.0;0.0;26.0;;;;;
3469;3469;Leusden;2010;5894.0;135.0;7.0;128.0;0.0;624.0;433.0;23.0;29.0;34.0;105.0;100.0;0.0;0.0;27.0;0.0;73.0;0.0;129.0;33.0;88.0;4.0;0.0;4.0;2865.0;1.0;2864.0;2015.0;1315.0;698.0;2.0;27.0;;;;;0.0;1.0;0.0;0.0;25.0;;;;;
3470;3470;Leusden;2012;5889.0;133.0;9.0;124.0;0.0;641.0;447.0;27.0;33.0;26.0;108.0;93.0;0.0;0.0;32.0;0.0;60.0;0.0;128.0;38.0;80.0;4.0;0.0;6.0;2852.0;0.0;2852.0;2014.0;1266.0;746.0;2.0;28.0;;;;;0.0;1.0;0.0;0.0;27.0;;;;;
3471;3471;Leusden;2015;5889.0;131.0;9.0;122.0;0.0;628.0;447.0;27.0;33.0;27.0;94.0;85.0;0.0;0.0;33.0;1.0;52.0;0.0;155.0;48.0;89.0;4.0;5.0;10.0;2847.0;0.0;2847.0;2008.0;1273.0;724.0;11.0;35.0;;;;;0.0;1.0;0.0;0.0;34.0;;;;;
3472;3472;Lichtenvoorde;1996;7388.0;238.0;16.0;222.0;0.0;431.0;297.0;4.0;8.0;19.0;103.0;21.0;0.0;0.0;4.0;1.0;15.0;0.0;72.0;17.0;45.0;2.0;3.0;5.0;6213.0;0.0;6213.0;398.0;368.0;19.0;10.0;16.0;;;;;0.0;1.0;0.0;0.0;15.0;;;;;
3473;3473;Lichtenvoorde;2000;7388.0;246.0;16.0;230.0;0.0;450.0;313.0;3.0;8.0;20.0;105.0;6.0;0.0;0.0;4.0;1.0;0.0;0.0;76.0;23.0;44.0;2.0;3.0;5.0;6166.0;0.0;6166.0;428.0;398.0;19.0;10.0;16.0;;;;;0.0;1.0;0.0;0.0;15.0;;;;;
3474;3474;Lichtenvoorde;2003;7388.0;246.0;15.0;231.0;0.0;460.0;313.0;7.0;4.0;27.0;108.0;16.0;0.0;0.0;4.0;2.0;10.0;0.0;80.0;26.0;45.0;1.0;2.0;5.0;6166.0;1.0;6165.0;404.0;372.0;6.0;25.0;16.0;;;;;0.0;1.0;0.0;0.0;15.0;;;;;
3475;3475;Lichtenvoorde;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3476;3476;Lichtenvoorde;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3477;3477;Lichtenvoorde;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3478;3478;Lichtenvoorde;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3479;3479;Lichtenvoorde;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
